1347 Insertion 2049: Time = 400 ns, Operations = 55
1348 Insertion 9453: Time = 500 ns, Operations = 55
1349 Insertion 6106: Time = 400 ns, Operations = 55
1350 Insertion 5119: Time = 600 ns, Operations = 59
1351 Insertion 6489: Time = 600 ns, Operations = 59
1352 Insertion 2803: Time = 400 ns, Operations = 55
1353 Insertion 5813: Time = 500 ns, Operations = 55
1354 Insertion 4337: Time = 500 ns, Operations = 55
1355 Insertion 6720: Time = 600 ns, Operations = 59
1356 Insertion 8794: Time = 500 ns, Operations = 59
1357 Insertion 9233: Time = 500 ns, Operations = 55
1358 Insertion 5422: Time = 500 ns, Operations = 55
1359 Insertion 7899: Time = 500 ns, Operations = 55
1360 Insertion 1964: Time = 600 ns, Operations = 59
1361 Insertion 3143: Time = 600 ns, Operations = 59
1362 Insertion 5324: Time = 400 ns, Operations = 55
1363 Insertion 759: Time = 500 ns, Operations = 55
1364 Insertion 5796: Time = 600 ns, Operations = 55
1365 Insertion 8761: Time = 500 ns, Operations = 55
1366 Insertion 8626: Time = 600 ns, Operations = 55
1367 Insertion 4357: Time = 300 ns, Operations = 55
1368 Insertion 7106: Time = 400 ns, Operations = 55
1369 Insertion 1670: Time = 600 ns, Operations = 59
1370 Insertion 9504: Time = 600 ns, Operations = 59
1371 Insertion 8962: Time = 500 ns, Operations = 55
1372 Insertion 5115: Time = 600 ns, Operations = 55
1373 Insertion 6908: Time = 500 ns, Operations = 55
1374 Insertion 6665: Time = 500 ns, Operations = 59
1375 Insertion 3973: Time = 500 ns, Operations = 59
1376 Insertion 7952: Time = 500 ns, Operations = 55
1377 Insertion 4967: Time = 500 ns, Operations = 55
1378 Insertion 2190: Time = 400 ns, Operations = 55
1379 Insertion 6562: Time = 500 ns, Operations = 59
1380 Insertion 120: Time = 500 ns, Operations = 59
1381 Insertion 5944: Time = 1000 ns, Operations = 55
1382 Insertion 7832: Time = 500 ns, Operations = 55
1383 Insertion 3019: Time = 500 ns, Operations = 55
1384 Insertion 2157: Time = 500 ns, Operations = 59
1385 Insertion 6417: Time = 600 ns, Operations = 59
1386 Insertion 4113: Time = 400 ns, Operations = 55
1387 Insertion 2678: Time = 400 ns, Operations = 55
1388 Insertion 4144: Time = 600 ns, Operations = 55
1389 Insertion 5756: Time = 900 ns, Operations = 59
1390 Insertion 9711: Time = 800 ns, Operations = 59
1391 Insertion 6042: Time = 500 ns, Operations = 55
1392 Insertion 3050: Time = 800 ns, Operations = 55
1393 Insertion 1659: Time = 500 ns, Operations = 55
1394 Insertion 3358: Time = 9300 ns, Operations = 59
1395 Insertion 1411: Time = 700 ns, Operations = 59
1396 Insertion 465: Time = 500 ns, Operations = 55
1397 Insertion 6827: Time = 500 ns, Operations = 55
1398 Insertion 633: Time = 500 ns, Operations = 55
1399 Insertion 5445: Time = 500 ns, Operations = 59
1400 Insertion 9251: Time = 500 ns, Operations = 59
1401 Insertion 8834: Time = 600 ns, Operations = 55
1402 Insertion 9317: Time = 500 ns, Operations = 55
1403 Insertion 8733: Time = 600 ns, Operations = 55
1404 Insertion 3025: Time = 500 ns, Operations = 55
1405 Insertion 199: Time = 500 ns, Operations = 55
1406 Insertion 1738: Time = 400 ns, Operations = 55
1407 Insertion 1890: Time = 400 ns, Operations = 55
1408 Insertion 1323: Time = 500 ns, Operations = 59
1409 Insertion 7424: Time = 500 ns, Operations = 59
1410 Insertion 3903: Time = 500 ns, Operations = 55
1411 Insertion 8859: Time = 500 ns, Operations = 55
1412 Insertion 6580: Time = 500 ns, Operations = 55
1413 Insertion 9766: Time = 600 ns, Operations = 59
1414 Insertion 1489: Time = 600 ns, Operations = 59
1415 Insertion 2634: Time = 500 ns, Operations = 55
1416 Insertion 3682: Time = 700 ns, Operations = 55
1417 Insertion 6038: Time = 600 ns, Operations = 55
1418 Insertion 751: Time = 500 ns, Operations = 59
1419 Insertion 8022: Time = 600 ns, Operations = 59
1420 Insertion 6532: Time = 500 ns, Operations = 55
1421 Insertion 2337: Time = 900 ns, Operations = 55
1422 Insertion 7973: Time = 400 ns, Operations = 55
1423 Insertion 4470: Time = 700 ns, Operations = 59
1424 Insertion 3392: Time = 500 ns, Operations = 59
1425 Insertion 4482: Time = 600 ns, Operations = 55
1426 Insertion 291: Time = 600 ns, Operations = 55
1427 Insertion 3289: Time = 400 ns, Operations = 55
1428 Insertion 7832: Time = 600 ns, Operations = 59
1429 Insertion 5039: Time = 500 ns, Operations = 59
1430 Insertion 9914: Time = 500 ns, Operations = 55
1431 Insertion 7555: Time = 900 ns, Operations = 55
1432 Insertion 3288: Time = 500 ns, Operations = 55
1433 Insertion 6345: Time = 700 ns, Operations = 59
1434 Insertion 1571: Time = 500 ns, Operations = 59
1435 Insertion 770: Time = 500 ns, Operations = 55
1436 Insertion 6735: Time = 500 ns, Operations = 55
1437 Insertion 6750: Time = 600 ns, Operations = 55
1438 Insertion 1451: Time = 900 ns, Operations = 59
1439 Insertion 1647: Time = 500 ns, Operations = 59
1440 Insertion 4264: Time = 500 ns, Operations = 55
1441 Insertion 4750: Time = 500 ns, Operations = 55
1442 Insertion 1726: Time = 600 ns, Operations = 55
1443 Insertion 15: Time = 600 ns, Operations = 55
1444 Insertion 5012: Time = 400 ns, Operations = 55
1445 Insertion 9962: Time = 400 ns, Operations = 55
1446 Insertion 1487: Time = 500 ns, Operations = 55
1447 Insertion 1433: Time = 500 ns, Operations = 59
1448 Insertion 1893: Time = 500 ns, Operations = 59
1449 Insertion 5176: Time = 600 ns, Operations = 55
1450 Insertion 6193: Time = 600 ns, Operations = 55
1451 Insertion 834: Time = 400 ns, Operations = 55
1452 Insertion 841: Time = 600 ns, Operations = 59
1453 Insertion 5635: Time = 400 ns, Operations = 59
1454 Insertion 1429: Time = 500 ns, Operations = 55
1455 Insertion 5636: Time = 500 ns, Operations = 55
1456 Insertion 8513: Time = 600 ns, Operations = 55
1457 Insertion 1600: Time = 500 ns, Operations = 59
1458 Insertion 5681: Time = 500 ns, Operations = 59
1459 Insertion 5021: Time = 400 ns, Operations = 55
1460 Insertion 6190: Time = 600 ns, Operations = 55
1461 Insertion 4491: Time = 500 ns, Operations = 55
1462 Insertion 8585: Time = 600 ns, Operations = 59
1463 Insertion 2980: Time = 500 ns, Operations = 59
1464 Insertion 135: Time = 500 ns, Operations = 55
1465 Insertion 4864: Time = 500 ns, Operations = 55
1466 Insertion 1805: Time = 400 ns, Operations = 55
1467 Insertion 5478: Time = 500 ns, Operations = 59
1468 Insertion 3816: Time = 400 ns, Operations = 59
1469 Insertion 789: Time = 600 ns, Operations = 55
1470 Insertion 8479: Time = 500 ns, Operations = 55
1471 Insertion 3038: Time = 500 ns, Operations = 55
1472 Insertion 3291: Time = 1000 ns, Operations = 59
1473 Insertion 2356: Time = 600 ns, Operations = 59
1474 Insertion 3087: Time = 500 ns, Operations = 55
1475 Insertion 148: Time = 500 ns, Operations = 55
1476 Insertion 3772: Time = 400 ns, Operations = 55
1477 Insertion 8711: Time = 600 ns, Operations = 59
1478 Insertion 741: Time = 500 ns, Operations = 59
1479 Insertion 6108: Time = 600 ns, Operations = 55
1480 Insertion 8731: Time = 800 ns, Operations = 55
1481 Insertion 8940: Time = 700 ns, Operations = 55
1482 Insertion 1305: Time = 500 ns, Operations = 55
1483 Insertion 2943: Time = 500 ns, Operations = 55
1484 Insertion 3059: Time = 400 ns, Operations = 55
1485 Insertion 4456: Time = 500 ns, Operations = 55
1486 Insertion 2466: Time = 700 ns, Operations = 59
1487 Insertion 7015: Time = 600 ns, Operations = 59
1488 Insertion 2418: Time = 400 ns, Operations = 55
1489 Insertion 4040: Time = 500 ns, Operations = 55
1490 Insertion 42: Time = 400 ns, Operations = 55
1491 Insertion 7843: Time = 600 ns, Operations = 59
1492 Insertion 1333: Time = 400 ns, Operations = 59
1493 Insertion 1314: Time = 500 ns, Operations = 55
1494 Insertion 5275: Time = 500 ns, Operations = 55
1495 Insertion 6090: Time = 700 ns, Operations = 55
1496 Insertion 2018: Time = 600 ns, Operations = 59
1497 Insertion 1450: Time = 500 ns, Operations = 59
1498 Insertion 2665: Time = 500 ns, Operations = 55
1499 Insertion 781: Time = 500 ns, Operations = 55
1500 Insertion 7889: Time = 600 ns, Operations = 55
1501 Insertion 2096: Time = 800 ns, Operations = 59
1502 Insertion 3402: Time = 500 ns, Operations = 59
1503 Insertion 1061: Time = 500 ns, Operations = 55
1504 Insertion 3991: Time = 500 ns, Operations = 55
1505 Insertion 6599: Time = 500 ns, Operations = 55
1506 Insertion 8054: Time = 700 ns, Operations = 59
1507 Insertion 5804: Time = 500 ns, Operations = 59
1508 Insertion 2720: Time = 400 ns, Operations = 55
1509 Insertion 2049: Time = 600 ns, Operations = 55
1510 Insertion 8183: Time = 500 ns, Operations = 55
1511 Insertion 5047: Time = 700 ns, Operations = 59
1512 Insertion 4968: Time = 800 ns, Operations = 59
1513 Insertion 9477: Time = 600 ns, Operations = 55
1514 Insertion 2221: Time = 600 ns, Operations = 55
1515 Insertion 5584: Time = 500 ns, Operations = 55
1516 Insertion 3191: Time = 600 ns, Operations = 59
1517 Insertion 2547: Time = 700 ns, Operations = 59
1518 Insertion 3889: Time = 600 ns, Operations = 55
1519 Insertion 9395: Time = 500 ns, Operations = 55
1520 Insertion 6567: Time = 600 ns, Operations = 55
1521 Insertion 7838: Time = 500 ns, Operations = 55
1522 Insertion 5972: Time = 3800 ns, Operations = 55
1523 Insertion 2046: Time = 3700 ns, Operations = 55
1524 Insertion 1939: Time = 800 ns, Operations = 55
1525 Insertion 6488: Time = 600 ns, Operations = 59
1526 Insertion 1395: Time = 600 ns, Operations = 59
1527 Insertion 1259: Time = 500 ns, Operations = 55
1528 Insertion 1613: Time = 600 ns, Operations = 55
1529 Insertion 8300: Time = 500 ns, Operations = 55
1530 Insertion 7769: Time = 600 ns, Operations = 59
1531 Insertion 7146: Time = 400 ns, Operations = 59
1532 Insertion 4396: Time = 700 ns, Operations = 55
1533 Insertion 452: Time = 500 ns, Operations = 55
1534 Insertion 6849: Time = 500 ns, Operations = 55
1535 Insertion 4279: Time = 600 ns, Operations = 59
1536 Insertion 769: Time = 400 ns, Operations = 59
1537 Insertion 954: Time = 500 ns, Operations = 55
1538 Insertion 1094: Time = 800 ns, Operations = 55
1539 Insertion 9852: Time = 700 ns, Operations = 55
1540 Insertion 1924: Time = 800 ns, Operations = 59
1541 Insertion 3452: Time = 700 ns, Operations = 59
1542 Insertion 1850: Time = 800 ns, Operations = 55
1543 Insertion 9599: Time = 700 ns, Operations = 55
1544 Insertion 7056: Time = 500 ns, Operations = 55
1545 Insertion 3769: Time = 600 ns, Operations = 59
1546 Insertion 7135: Time = 500 ns, Operations = 59
1547 Insertion 3835: Time = 600 ns, Operations = 55
1548 Insertion 5767: Time = 500 ns, Operations = 55
1549 Insertion 8391: Time = 800 ns, Operations = 55
1550 Insertion 165: Time = 600 ns, Operations = 59
1551 Insertion 2668: Time = 500 ns, Operations = 59
1552 Insertion 3331: Time = 800 ns, Operations = 55
1553 Insertion 7751: Time = 500 ns, Operations = 55
1554 Insertion 8897: Time = 600 ns, Operations = 55
1555 Insertion 5764: Time = 600 ns, Operations = 59
1556 Insertion 635: Time = 700 ns, Operations = 59
1557 Insertion 2305: Time = 500 ns, Operations = 55
1558 Insertion 3862: Time = 400 ns, Operations = 55
1559 Insertion 6571: Time = 400 ns, Operations = 55
1560 Insertion 8350: Time = 500 ns, Operations = 55
1561 Insertion 5993: Time = 600 ns, Operations = 55
1562 Insertion 9794: Time = 500 ns, Operations = 55
1563 Insertion 1475: Time = 800 ns, Operations = 55
1564 Insertion 4895: Time = 700 ns, Operations = 59
1565 Insertion 6099: Time = 500 ns, Operations = 59
1566 Insertion 5240: Time = 500 ns, Operations = 55
1567 Insertion 665: Time = 700 ns, Operations = 55
1568 Insertion 9404: Time = 700 ns, Operations = 55
1569 Insertion 9330: Time = 900 ns, Operations = 59
1570 Insertion 2565: Time = 500 ns, Operations = 59
1571 Insertion 6503: Time = 600 ns, Operations = 55
1572 Insertion 5213: Time = 500 ns, Operations = 55
1573 Insertion 2412: Time = 500 ns, Operations = 55
1574 Insertion 1217: Time = 500 ns, Operations = 59
1575 Insertion 5559: Time = 500 ns, Operations = 59
1576 Insertion 982: Time = 400 ns, Operations = 55
1577 Insertion 7785: Time = 600 ns, Operations = 55
1578 Insertion 3764: Time = 500 ns, Operations = 55
1579 Insertion 6226: Time = 500 ns, Operations = 59
1580 Insertion 3305: Time = 600 ns, Operations = 59
1581 Insertion 8970: Time = 500 ns, Operations = 55
1582 Insertion 7779: Time = 500 ns, Operations = 55
1583 Insertion 8119: Time = 500 ns, Operations = 55
1584 Insertion 1163: Time = 600 ns, Operations = 59
1585 Insertion 7511: Time = 500 ns, Operations = 59
1586 Insertion 6454: Time = 500 ns, Operations = 55
1587 Insertion 8039: Time = 600 ns, Operations = 55
1588 Insertion 961: Time = 500 ns, Operations = 55
1589 Insertion 9329: Time = 900 ns, Operations = 59
1590 Insertion 551: Time = 500 ns, Operations = 59
1591 Insertion 3948: Time = 500 ns, Operations = 55
1592 Insertion 5335: Time = 500 ns, Operations = 55
1593 Insertion 374: Time = 500 ns, Operations = 55
1594 Insertion 9864: Time = 500 ns, Operations = 59
1595 Insertion 3434: Time = 500 ns, Operations = 59
1596 Insertion 3436: Time = 400 ns, Operations = 55
1597 Insertion 5906: Time = 600 ns, Operations = 55
1598 Insertion 6673: Time = 500 ns, Operations = 55
1599 Insertion 30: Time = 500 ns, Operations = 55
1600 Insertion 1166: Time = 600 ns, Operations = 55
1601 Insertion 354: Time = 500 ns, Operations = 55
1602 Insertion 678: Time = 500 ns, Operations = 55
1603 Insertion 9779: Time = 600 ns, Operations = 59
1604 Insertion 6749: Time = 500 ns, Operations = 59
1605 Insertion 7940: Time = 500 ns, Operations = 55
1606 Insertion 2241: Time = 500 ns, Operations = 55
1607 Insertion 8467: Time = 400 ns, Operations = 55
1608 Insertion 6975: Time = 600 ns, Operations = 59
1609 Insertion 6955: Time = 600 ns, Operations = 59
1610 Insertion 5377: Time = 500 ns, Operations = 55
1611 Insertion 4202: Time = 800 ns, Operations = 55
1612 Insertion 2896: Time = 500 ns, Operations = 55
1613 Insertion 8495: Time = 1000 ns, Operations = 59
1614 Insertion 2990: Time = 500 ns, Operations = 59
1615 Insertion 4567: Time = 600 ns, Operations = 55
1616 Insertion 5875: Time = 500 ns, Operations = 55
1617 Insertion 1713: Time = 500 ns, Operations = 55
1618 Insertion 8567: Time = 500 ns, Operations = 59
1619 Insertion 4492: Time = 1000 ns, Operations = 59
1620 Insertion 8137: Time = 800 ns, Operations = 55
1621 Insertion 140: Time = 800 ns, Operations = 55
1622 Insertion 2330: Time = 700 ns, Operations = 55
1623 Insertion 2372: Time = 600 ns, Operations = 59
1624 Insertion 6284: Time = 700 ns, Operations = 59
1625 Insertion 6646: Time = 400 ns, Operations = 55
1626 Insertion 3983: Time = 500 ns, Operations = 55
1627 Insertion 9716: Time = 500 ns, Operations = 55
1628 Insertion 6057: Time = 600 ns, Operations = 59
1629 Insertion 6485: Time = 600 ns, Operations = 59
1630 Insertion 5954: Time = 500 ns, Operations = 55
1631 Insertion 7578: Time = 600 ns, Operations = 55
1632 Insertion 4073: Time = 500 ns, Operations = 55
1633 Insertion 8799: Time = 500 ns, Operations = 59
1634 Insertion 8604: Time = 500 ns, Operations = 59
1635 Insertion 9810: Time = 400 ns, Operations = 55
1636 Insertion 698: Time = 600 ns, Operations = 55
1637 Insertion 7066: Time = 400 ns, Operations = 55
1638 Insertion 6237: Time = 500 ns, Operations = 55
1639 Insertion 1832: Time = 400 ns, Operations = 55
1640 Insertion 5806: Time = 400 ns, Operations = 55
1641 Insertion 6643: Time = 500 ns, Operations = 55
1642 Insertion 7480: Time = 500 ns, Operations = 59
1643 Insertion 8519: Time = 500 ns, Operations = 59
1644 Insertion 8576: Time = 800 ns, Operations = 55
1645 Insertion 7594: Time = 800 ns, Operations = 55
1646 Insertion 2346: Time = 700 ns, Operations = 55
1647 Insertion 7488: Time = 600 ns, Operations = 59
1648 Insertion 9166: Time = 500 ns, Operations = 59
1649 Insertion 8713: Time = 500 ns, Operations = 55
1650 Insertion 8856: Time = 500 ns, Operations = 55
1651 Insertion 2550: Time = 500 ns, Operations = 55
1652 Insertion 3015: Time = 600 ns, Operations = 59
1653 Insertion 8981: Time = 500 ns, Operations = 59
1654 Insertion 3236: Time = 500 ns, Operations = 55
1655 Insertion 4806: Time = 500 ns, Operations = 55
1656 Insertion 9555: Time = 500 ns, Operations = 55
1657 Insertion 9806: Time = 500 ns, Operations = 59
1658 Insertion 5371: Time = 500 ns, Operations = 59
1659 Insertion 1685: Time = 500 ns, Operations = 55
1660 Insertion 3177: Time = 500 ns, Operations = 55
1661 Insertion 5841: Time = 500 ns, Operations = 55
1662 Insertion 4351: Time = 600 ns, Operations = 59
1663 Insertion 273: Time = 600 ns, Operations = 59
1664 Insertion 2193: Time = 700 ns, Operations = 55
1665 Insertion 8924: Time = 500 ns, Operations = 55
1666 Insertion 9356: Time = 500 ns, Operations = 55
1667 Insertion 9065: Time = 900 ns, Operations = 59
1668 Insertion 9319: Time = 600 ns, Operations = 59
1669 Insertion 3793: Time = 600 ns, Operations = 55
1670 Insertion 5113: Time = 900 ns, Operations = 55
1671 Insertion 7401: Time = 500 ns, Operations = 55
1672 Insertion 3240: Time = 500 ns, Operations = 59
1673 Insertion 2580: Time = 600 ns, Operations = 59
1674 Insertion 2270: Time = 600 ns, Operations = 55
1675 Insertion 1709: Time = 600 ns, Operations = 55
1676 Insertion 3869: Time = 600 ns, Operations = 55
1677 Insertion 6527: Time = 500 ns, Operations = 55
1678 Insertion 7900: Time = 600 ns, Operations = 55
1679 Insertion 2806: Time = 500 ns, Operations = 55
1680 Insertion 6913: Time = 800 ns, Operations = 55
1681 Insertion 9749: Time = 600 ns, Operations = 59
1682 Insertion 9324: Time = 500 ns, Operations = 59
1683 Insertion 1163: Time = 500 ns, Operations = 55
1684 Insertion 4432: Time = 600 ns, Operations = 55
1685 Insertion 9954: Time = 400 ns, Operations = 55
1686 Insertion 6280: Time = 700 ns, Operations = 59
1687 Insertion 1735: Time = 500 ns, Operations = 59
1688 Insertion 9214: Time = 500 ns, Operations = 55
1689 Insertion 7825: Time = 900 ns, Operations = 55
1690 Insertion 1952: Time = 1800 ns, Operations = 55
1691 Insertion 5536: Time = 900 ns, Operations = 59
1692 Insertion 7936: Time = 700 ns, Operations = 59
1693 Insertion 904: Time = 600 ns, Operations = 55
1694 Insertion 4715: Time = 500 ns, Operations = 55
1695 Insertion 2696: Time = 500 ns, Operations = 55
1696 Insertion 6683: Time = 500 ns, Operations = 59
1697 Insertion 4014: Time = 500 ns, Operations = 59
1698 Insertion 1211: Time = 7400 ns, Operations = 55
1699 Insertion 1692: Time = 600 ns, Operations = 55
1700 Insertion 7800: Time = 500 ns, Operations = 55
1701 Insertion 3869: Time = 600 ns, Operations = 59
1702 Insertion 9498: Time = 2800 ns, Operations = 59
1703 Insertion 4714: Time = 600 ns, Operations = 55
1704 Insertion 6081: Time = 800 ns, Operations = 55
1705 Insertion 2131: Time = 600 ns, Operations = 55
1706 Insertion 7254: Time = 500 ns, Operations = 59
1707 Insertion 6799: Time = 500 ns, Operations = 59
1708 Insertion 1179: Time = 500 ns, Operations = 55
1709 Insertion 3442: Time = 500 ns, Operations = 55
1710 Insertion 6119: Time = 400 ns, Operations = 55
1711 Insertion 3662: Time = 500 ns, Operations = 59
1712 Insertion 6463: Time = 500 ns, Operations = 59
1713 Insertion 822: Time = 600 ns, Operations = 55
1714 Insertion 3801: Time = 500 ns, Operations = 55
1715 Insertion 6429: Time = 400 ns, Operations = 55
1716 Insertion 3671: Time = 500 ns, Operations = 55
1717 Insertion 2055: Time = 600 ns, Operations = 55
1718 Insertion 1995: Time = 500 ns, Operations = 55
1719 Insertion 4890: Time = 700 ns, Operations = 55
1720 Insertion 3345: Time = 700 ns, Operations = 59
1721 Insertion 1044: Time = 600 ns, Operations = 59
1722 Insertion 4338: Time = 600 ns, Operations = 55
1723 Insertion 3018: Time = 500 ns, Operations = 55
1724 Insertion 3795: Time = 500 ns, Operations = 55
1725 Insertion 9136: Time = 600 ns, Operations = 59
1726 Insertion 6874: Time = 500 ns, Operations = 59
1727 Insertion 2882: Time = 600 ns, Operations = 55
1728 Insertion 9323: Time = 500 ns, Operations = 55
1729 Insertion 5129: Time = 500 ns, Operations = 55
1730 Insertion 2795: Time = 500 ns, Operations = 59
1731 Insertion 1967: Time = 500 ns, Operations = 59
1732 Insertion 5761: Time = 600 ns, Operations = 55
1733 Insertion 7314: Time = 600 ns, Operations = 55
1734 Insertion 3220: Time = 600 ns, Operations = 55
1735 Insertion 815: Time = 600 ns, Operations = 59
1736 Insertion 6237: Time = 500 ns, Operations = 59
1737 Insertion 8339: Time = 500 ns, Operations = 55
1738 Insertion 822: Time = 500 ns, Operations = 55
1739 Insertion 8322: Time = 400 ns, Operations = 55
1740 Insertion 9598: Time = 600 ns, Operations = 59
1741 Insertion 1127: Time = 600 ns, Operations = 59
1742 Insertion 4079: Time = 500 ns, Operations = 55
1743 Insertion 6443: Time = 400 ns, Operations = 55
1744 Insertion 2878: Time = 500 ns, Operations = 55
1745 Insertion 3651: Time = 700 ns, Operations = 59
1746 Insertion 4658: Time = 500 ns, Operations = 59
1747 Insertion 4417: Time = 1900 ns, Operations = 55
1748 Insertion 2991: Time = 700 ns, Operations = 55
1749 Insertion 3702: Time = 900 ns, Operations = 55
1750 Insertion 2608: Time = 600 ns, Operations = 59
1751 Insertion 291: Time = 600 ns, Operations = 59
1752 Insertion 3985: Time = 500 ns, Operations = 55
1753 Insertion 8091: Time = 600 ns, Operations = 55
1754 Insertion 7077: Time = 400 ns, Operations = 55
1755 Insertion 9256: Time = 500 ns, Operations = 55
1756 Insertion 8884: Time = 600 ns, Operations = 55
1757 Insertion 2363: Time = 500 ns, Operations = 55
1758 Insertion 6625: Time = 400 ns, Operations = 55
1759 Insertion 4003: Time = 500 ns, Operations = 59
1760 Insertion 3205: Time = 500 ns, Operations = 59
1761 Insertion 9696: Time = 600 ns, Operations = 55
1762 Insertion 481: Time = 500 ns, Operations = 55
1763 Insertion 453: Time = 400 ns, Operations = 55
1764 Insertion 775: Time = 600 ns, Operations = 59
1765 Insertion 7700: Time = 600 ns, Operations = 59
1766 Insertion 4329: Time = 500 ns, Operations = 55
1767 Insertion 189: Time = 400 ns, Operations = 55
1768 Insertion 4751: Time = 500 ns, Operations = 55
1769 Insertion 2105: Time = 500 ns, Operations = 59
1770 Insertion 7393: Time = 500 ns, Operations = 59
1771 Insertion 6874: Time = 500 ns, Operations = 55
1772 Insertion 251: Time = 500 ns, Operations = 55
1773 Insertion 690: Time = 500 ns, Operations = 55
1774 Insertion 425: Time = 500 ns, Operations = 59
1775 Insertion 5202: Time = 500 ns, Operations = 59
1776 Insertion 2287: Time = 500 ns, Operations = 55
1777 Insertion 6541: Time = 500 ns, Operations = 55
1778 Insertion 2746: Time = 400 ns, Operations = 55
1779 Insertion 1787: Time = 600 ns, Operations = 59
1780 Insertion 3438: Time = 600 ns, Operations = 59
1781 Insertion 9524: Time = 600 ns, Operations = 55
1782 Insertion 4363: Time = 500 ns, Operations = 55
1783 Insertion 7830: Time = 600 ns, Operations = 55
1784 Insertion 2402: Time = 600 ns, Operations = 59
1785 Insertion 8825: Time = 600 ns, Operations = 59
1786 Insertion 2284: Time = 500 ns, Operations = 55
1787 Insertion 2075: Time = 500 ns, Operations = 55
1788 Insertion 9753: Time = 500 ns, Operations = 55
1789 Insertion 5631: Time = 500 ns, Operations = 59
1790 Insertion 3923: Time = 500 ns, Operations = 59
1791 Insertion 6975: Time = 400 ns, Operations = 55
1792 Insertion 3340: Time = 500 ns, Operations = 55
1793 Insertion 135: Time = 400 ns, Operations = 55
1794 Insertion 2737: Time = 500 ns, Operations = 55
1795 Insertion 83: Time = 600 ns, Operations = 55
1796 Insertion 4220: Time = 500 ns, Operations = 55
1797 Insertion 1896: Time = 700 ns, Operations = 55
1798 Insertion 9775: Time = 700 ns, Operations = 59
1799 Insertion 6743: Time = 500 ns, Operations = 59
1800 Insertion 4667: Time = 500 ns, Operations = 55
1801 Insertion 6072: Time = 600 ns, Operations = 55
1802 Insertion 8570: Time = 500 ns, Operations = 55
1803 Insertion 7851: Time = 600 ns, Operations = 59
1804 Insertion 4773: Time = 500 ns, Operations = 59
1805 Insertion 5495: Time = 500 ns, Operations = 55
1806 Insertion 9961: Time = 400 ns, Operations = 55
1807 Insertion 2629: Time = 500 ns, Operations = 55
1808 Insertion 4201: Time = 700 ns, Operations = 59
1809 Insertion 2571: Time = 500 ns, Operations = 59
1810 Insertion 4263: Time = 600 ns, Operations = 55
1811 Insertion 4414: Time = 600 ns, Operations = 55
1812 Insertion 2120: Time = 500 ns, Operations = 55
1813 Insertion 3925: Time = 600 ns, Operations = 59
1814 Insertion 2769: Time = 500 ns, Operations = 59
1815 Insertion 9223: Time = 500 ns, Operations = 55
1816 Insertion 8712: Time = 500 ns, Operations = 55
1817 Insertion 7458: Time = 600 ns, Operations = 55
1818 Insertion 3837: Time = 600 ns, Operations = 59
1819 Insertion 4794: Time = 500 ns, Operations = 59
1820 Insertion 8085: Time = 500 ns, Operations = 55
1821 Insertion 46: Time = 500 ns, Operations = 55
1822 Insertion 3045: Time = 500 ns, Operations = 55
1823 Insertion 2555: Time = 600 ns, Operations = 59
1824 Insertion 1589: Time = 500 ns, Operations = 59
1825 Insertion 3395: Time = 600 ns, Operations = 55
1826 Insertion 6783: Time = 500 ns, Operations = 55
1827 Insertion 7245: Time = 500 ns, Operations = 55
1828 Insertion 7270: Time = 500 ns, Operations = 59
1829 Insertion 5616: Time = 800 ns, Operations = 59
1830 Insertion 9322: Time = 500 ns, Operations = 55
1831 Insertion 1425: Time = 500 ns, Operations = 55
1832 Insertion 5623: Time = 500 ns, Operations = 55
1833 Insertion 421: Time = 500 ns, Operations = 55
1834 Insertion 3063: Time = 400 ns, Operations = 55
1835 Insertion 2665: Time = 500 ns, Operations = 55
1836 Insertion 4032: Time = 400 ns, Operations = 55
1837 Insertion 3914: Time = 500 ns, Operations = 59
1838 Insertion 5585: Time = 500 ns, Operations = 59
1839 Insertion 7658: Time = 600 ns, Operations = 55
1840 Insertion 7278: Time = 500 ns, Operations = 55
1841 Insertion 398: Time = 500 ns, Operations = 55
1842 Insertion 11: Time = 800 ns, Operations = 59
1843 Insertion 4768: Time = 800 ns, Operations = 59
1844 Insertion 1599: Time = 600 ns, Operations = 55
1845 Insertion 6909: Time = 700 ns, Operations = 55
1846 Insertion 7877: Time = 500 ns, Operations = 55
1847 Insertion 9803: Time = 600 ns, Operations = 59
1848 Insertion 5078: Time = 500 ns, Operations = 59
1849 Insertion 8235: Time = 600 ns, Operations = 55
1850 Insertion 7466: Time = 600 ns, Operations = 55
1851 Insertion 2263: Time = 900 ns, Operations = 55
1852 Insertion 3292: Time = 600 ns, Operations = 59
1853 Insertion 7934: Time = 500 ns, Operations = 59
1854 Insertion 1817: Time = 600 ns, Operations = 55
1855 Insertion 4362: Time = 600 ns, Operations = 55
1856 Insertion 1507: Time = 500 ns, Operations = 55
1857 Insertion 3096: Time = 500 ns, Operations = 59
1858 Insertion 2206: Time = 500 ns, Operations = 59
1859 Insertion 3735: Time = 500 ns, Operations = 55
1860 Insertion 6376: Time = 500 ns, Operations = 55
1861 Insertion 8625: Time = 600 ns, Operations = 55
1862 Insertion 6765: Time = 600 ns, Operations = 59
1863 Insertion 2703: Time = 600 ns, Operations = 59
1864 Insertion 1045: Time = 500 ns, Operations = 55
1865 Insertion 1315: Time = 500 ns, Operations = 55
1866 Insertion 9770: Time = 500 ns, Operations = 55
